"id","state_id","code","name","cname","lower_name","code_full"
"2901","186","PRN","Pristina","普里什蒂纳","pristina","SCG000PRN"
"2902","186","SUB","Subotica","苏博蒂察","subotica","SCG000SUB"
"2903","186","ZEM","Zemun","泽蒙","zemun","SCG000ZEM"
"2904","187","ANB","Aali an-Nil","上尼罗","aali an-nil","SDN000ANB"
"2905","187","ASH","Northern","北部","northern","SDN000ASH"
"2906","187","GKU","Kurdufan","科尔多凡","kurdufan","SDN000GKU"
"2907","187","KRT","Al-Khartum","喀土穆","al-khartum","SDN000KRT"
"2908","187","SBG","Bahr al-Ghazal","加扎勒河","bahr al-ghazal","SDN000SBG"
"2909","187","SDA","Darfur","达尔富尔","darfur","SDN000SDA"
"2910","187","SHA","Eastern","东部","eastern","SDN000SHA"
"2911","187","SIS","Al-Istiwaiyah","赤道","al-istiwaiyah","SDN000SIS"
"2912","187","WDH","Al-Wusta","中部","al-wusta","SDN000WDH"
"2913","188","DA","Dakar","达喀尔","dakar","SEN0000DA"
"2914","188","DI","Diourbel","久尔贝勒","diourbel","SEN0000DI"
"2915","188","FA","Fatick","法蒂克","fatick","SEN0000FA"
"2916","188","KA","Kaolack","考拉克","kaolack","SEN0000KA"
"2917","188","KO","Kolda","科尔达","kolda","SEN0000KO"
"2918","188","LO","Louga","卢加","louga","SEN0000LO"
"2919","188","MA","Matam","马塔姆","matam","SEN0000MA"
"2920","188","SL","Saint-Louis","圣路易","saint-louis","SEN0000SL"
"2921","188","TA","Tambacounda","坦巴昆达","tambacounda","SEN0000TA"
"2922","188","TH","Thies","捷斯","thies","SEN0000TH"
"2923","188","ZI","Ziguinchor","济金绍尔","ziguinchor","SEN0000ZI"
"2924","189","CE","Central Islands","中部群岛","central islands","SLB0000CE"
"2925","189","CH","Choiseul","乔伊索","choiseul","SLB0000CH"
"2926","189","GC","Guadalcanal","瓜达尔卡纳尔","guadalcanal","SLB0000GC"
"2927","189","HO","Honiara","霍尼亚拉","honiara","SLB0000HO"
"2928","189","IS","Isabel","伊萨贝尔","isabel","SLB0000IS"
"2929","189","MK","Makira","马基拉","makira","SLB0000MK"
"2930","189","ML","Malaita","马莱塔","malaita","SLB0000ML"
"2931","189","RB","Rennell and Bellona","拉纳尔和贝罗纳","rennell and bellona","SLB0000RB"
"2932","189","TM","Temotu","泰莫图","temotu","SLB0000TM"
"2933","189","WE","Western","西部","western","SLB0000WE"
"2934","190","E","Eastern","东部","eastern","SLE00000E"
"2935","190","N","Northern","北部","northern","SLE00000N"
"2936","190","S","Debub","南部","debub","SLE00000S"
"2937","190","W","Western","西部区","western","SLE00000W"
"2938","191","AH","Ahuachapan","阿瓦查潘","ahuachapan","SLV0000AH"
"2939","191","CA","Cabanas","卡瓦尼亚斯","cabanas","SLV0000CA"
"2940","191","CH","Chalatenango","查拉特南戈","chalatenango","SLV0000CH"
"2941","191","CS","Centro Sur","中南","centro sur","SLV0000CS"
"2942","191","CU","Cuscatlan","库斯卡特兰","cuscatlan","SLV0000CU"
"2943","191","DE","Delgado","德尔加多","delgado","SLV0000DE"
"2944","191","IL","Ilopango","伊洛潘戈","ilopango","SLV0000IL"
"2945","191","KN","Kie-Ntem","基埃-恩特姆","kie-ntem","SLV0000KN"
"2946","191","LB","La Libertad","拉利伯塔德","la libertad","SLV0000LB"
"2947","191","LI","Littoral","滨海","littoral","SLV0000LI"
"2948","191","MO","Morazan","莫拉桑","morazan","SLV0000MO"
"2949","191","PZ","La Paz","拉巴斯","la paz","SLV0000PZ"
"2950","191","SA","Santa Ana","圣安娜","santa ana","SLV0000SA"
"2951","191","SM","San Miguel","圣米格尔","san miguel","SLV0000SM"
"2952","191","SO","Sonsonate","松索纳特","sonsonate","SLV0000SO"
"2953","191","SS","San Salvador","圣萨尔瓦多","san salvador","SLV0000SS"
"2954","191","SV","San Vicente","圣维森特","san vicente","SLV0000SV"
"2955","191","UN","La Union","拉乌尼翁","la union","SLV0000UN"
"2956","191","US","Usulutan","乌苏卢坦","usulutan","SLV0000US"
"2957","191","WN","Wele-Nzas","韦莱-恩萨斯","wele-nzas","SLV0000WN"
"2958","191","APO","Apopa","阿波帕","apopa","SLV000APO"
"2959","191","MEJ","Mejicanos","梅基卡诺斯","mejicanos","SLV000MEJ"
"2960","191","SOY","Soyapango","索亚潘戈","soyapango","SLV000SOY"
"2961","192","BR","Brokopondo","布罗科蓬多","brokopondo","SUR0000BR"
"2962","192","CM","Commewijne","科默韦讷","commewijne","SUR0000CM"
"2963","192","CR","Coronie","科罗尼","coronie","SUR0000CR"
"2964","192","MA","Marowijne","马罗韦讷","marowijne","SUR0000MA"
"2965","192","NI","Nickerie","尼克里","nickerie","SUR0000NI"
"2966","192","PA","Para","帕拉","para","SUR0000PA"
"2967","192","PM","Paramaribo","帕拉马里博","paramaribo","SUR0000PM"
"2968","192","SA","Saramacca","萨拉马卡","saramacca","SUR0000SA"
"2969","192","SI","Sipaliwini","西帕里韦尼","sipaliwini","SUR0000SI"
"2970","192","WA","Wanica","瓦尼卡","wanica","SUR0000WA"
"2971","193","BBY","Banskobystricky","班斯卡-比斯特里察","banskobystricky","SVK000BBY"
"2972","193","BTS","Bratislavsky","布拉迪斯拉发","bratislavsky","SVK000BTS"
"2973","193","KOR","Koricky","科希策","koricky","SVK000KOR"
"2974","193","NRA","Nitriansky","尼特拉","nitriansky","SVK000NRA"
"2975","193","POV","Prerovsky","普雷绍夫","prerovsky","SVK000POV"
"2976","193","RIL","Rilinsky","日利纳","rilinsky","SVK000RIL"
"2977","193","TNA","Trnavsky","特尔纳瓦","trnavsky","SVK000TNA"
"2978","193","TRE","Trenriansky","特伦钦","trenriansky","SVK000TRE"
"2979","194","DLJ","Dolenjska","多雷尼","dolenjska","SVN000DLJ"
"2980","194","GSK","Goriska","戈里","goriska","SVN000GSK"
"2981","194","GSZ","Gorenjska","戈雷尼","gorenjska","SVN000GSZ"
"2982","194","KOR","Koroska","科洛","koroska","SVN000KOR"
"2983","194","NKR","Notranjsko-kraska","诺特拉尼","notranjsko-kraska","SVN000NKR"
"2984","194","OKR","Obalno-kraska","奥巴尔诺-克拉","obalno-kraska","SVN000OKR"
"2985","194","OSR","Osrednjeslovenska","奥斯雷德涅斯洛文","osrednjeslovenska","SVN000OSR"
"2986","194","POD","Podravska","波德拉夫","podravska","SVN000POD"
"2987","194","POM","Pomurska","波穆尔","pomurska","SVN000POM"
"2988","194","SAV","Savinjska","萨维尼","savinjska","SVN000SAV"
"2989","194","SPO","Spodnjeposavska","斯波德涅波萨夫","spodnjeposavska","SVN000SPO"
"2990","194","ZAS","Zasavska","扎萨夫","zasavska","SVN000ZAS"
"2991","195","C","Uppsala","乌普萨拉","uppsala","SWE00000C"
"2992","195","D","Sodermanlands","南曼兰","sodermanlands","SWE00000D"
"2993","195","F","Jonkopings","延雪平","jonkopings","SWE00000F"
"2994","195","G","Kronobergs","克鲁努贝里","kronobergs","SWE00000G"
"2995","195","H","Kalmar","卡尔马","kalmar","SWE00000H"
"2996","195","I","Gotlands","哥得兰","gotlands","SWE00000I"
"2997","195","K","Blekinge","布莱金厄","blekinge","SWE00000K"
"2998","195","M","Skane","斯科耐","skane","SWE00000M"
"2999","195","N","Hallands","哈兰","hallands","SWE00000N"
"3000","195","O","Vastra Gotalands","西约特兰","vastra gotalands","SWE00000O"
"3001","195","S","Varmlands","韦姆兰","varmlands","SWE00000S"
"3002","195","T","Orebro","厄勒布鲁","orebro","SWE00000T"
"3003","195","U","Vastmanlands","西曼兰","vastmanlands","SWE00000U"
"3004","195","X","Gavleborgs","耶夫勒堡","gavleborgs","SWE00000X"
"3005","195","Y","Vasternorrlands","西诺尔兰","vasternorrlands","SWE00000Y"
"3006","195","Z","Jamtlands","耶姆特兰","jamtlands","SWE00000Z"
"3007","195","AB","Stockholms","斯德哥尔摩","stockholms","SWE0000AB"
"3008","195","AC","Vasterbottens","西博滕","vasterbottens","SWE0000AC"
"3009","195","BD","Norrbottens","北博滕","norrbottens","SWE0000BD"
"3010","195","DLN","Dalarnas","达拉纳","dalarnas","SWE000DLN"
"3011","195","UGL","Ustergotland","东约特兰","ustergotland","SWE000UGL"
"3012","196","DA","Dara","德拉","dara","SYR0000DA"
"3013","196","DI","Madinat Dimashq","大马士革市","madinat dimashq","SYR0000DI"
"3014","196","DZ","Dayr az Zawr","代尔祖尔","dayr az zawr","SYR0000DZ"
"3015","196","GH","Al Ghab","加布","al ghab","SYR0000GH"
"3016","196","HA","Al Hasakah","哈塞克","al hasakah","SYR0000HA"
"3017","196","HI","Hims","霍姆斯","hims","SYR0000HI"
"3018","196","HL","Halab","阿勒颇","halab","SYR0000HL"
"3019","196","HM","Hamah","哈马","hamah","SYR0000HM"
"3020","196","ID","Idlib","伊德利卜","idlib","SYR0000ID"
"3021","196","LA","Al Ladhiqiyah","拉塔基亚","al ladhiqiyah","SYR0000LA"
"3022","196","QA","Al-Qamishli","卡米什利","al-qamishli","SYR0000QA"
"3023","196","QU","Al Qunaytirah","库奈特拉","al qunaytirah","SYR0000QU"
"3024","196","RD","Rif Dimashq","大马士革","rif dimashq","SYR0000RD"
"3025","196","RQ","Ar Raqqah","拉卡","ar raqqah","SYR0000RQ"
"3026","196","SU","As Suwayda","苏韦达","as suwayda","SYR0000SU"
"3027","196","TA","Tartus","塔尔图斯","tartus","SYR0000TA"
"3028","197","C","Centre","中部区","centre","TGO00000C"
"3029","197","K","Kara","卡拉区","kara","TGO00000K"
"3030","197","M","Maritime","滨海区","maritime","TGO00000M"
"3031","197","P","Plateaux","高原区","plateaux","TGO00000P"
"3032","197","S","Savanes","草原区","savanes","TGO00000S"
"3033","198","10","Bangkok","曼谷","bangkok","THA000010"
"3034","198","11","Samut Prakan","北揽","samut prakan","THA000011"
"3035","198","12","Nonthaburi","暖武里","nonthaburi","THA000012"
"3036","198","13","Pathum Thani","巴吞他尼","pathum thani","THA000013"
"3037","198","14","Phra Nakhon Si Ayutthaya","大城","phra nakhon si ayutthaya","THA000014"
"3038","198","15","Ang Thong","红统","ang thong","THA000015"
"3039","198","16","Lop Buri","华富里","lop buri","THA000016"
"3040","198","17","Sing Buri","信武里","sing buri","THA000017"
"3041","198","18","Chai Nat","猜那","chai nat","THA000018"
"3042","198","19","Saraburi","北标","saraburi","THA000019"
"3043","198","20","Chon Buri","春武里","chon buri","THA000020"
"3044","198","21","Rayong","拉农","rayong","THA000021"
"3045","198","22","Chanthaburi","尖竹汶","chanthaburi","THA000022"
"3046","198","23","Trat","达叻","trat","THA000023"
"3047","198","24","Chachoengsao","北柳","chachoengsao","THA000024"
"3048","198","25","Prachin Buri","巴真","prachin buri","THA000025"
"3049","198","26","Nakhon Nayok","那空那育","nakhon nayok","THA000026"
"3050","198","27","Sa Kaeo","沙缴","sa kaeo","THA000027"
"3051","198","31","Buri Ram","武里南","buri ram","THA000031"
"3052","198","32","Surin","素林","surin","THA000032"
"3053","198","33","Si sa ket","四色菊","si sa ket","THA000033"
"3054","198","34","Ubon Ratchathani","乌汶","ubon ratchathani","THA000034"
"3055","198","35","Yasothon","耶梭通","yasothon","THA000035"
"3056","198","36","Chaiyaphum","猜也奔","chaiyaphum","THA000036"
"3057","198","37","Amnat Charoen","安纳乍能","amnat charoen","THA000037"
"3058","198","39","Nong Bua Lamphu","廊莫那浦","nong bua lamphu","THA000039"
"3059","198","40","Khon Kaen","孔敬","khon kaen","THA000040"
"3060","198","41","Udon Thani","乌隆","udon thani","THA000041"
"3061","198","42","Loei","黎","loei","THA000042"
"3062","198","43","Nong Khai","廊开","nong khai","THA000043"
"3063","198","44","Maha Sarakham","玛哈沙拉堪","maha sarakham","THA000044"
"3064","198","45","Roi Et","黎逸","roi et","THA000045"
"3065","198","46","Kalasin","加拉信","kalasin","THA000046"
"3066","198","47","Sakon Nakhon","色军","sakon nakhon","THA000047"
"3067","198","48","Nakhon Phanom","那空帕农","nakhon phanom","THA000048"
"3068","198","49","Mukdahan","莫达汉","mukdahan","THA000049"
"3069","198","50","Chiang Mai","清迈","chiang mai","THA000050"
"3070","198","51","Lamphun","南奔","lamphun","THA000051"
"3071","198","53","Uttaradit","程逸","uttaradit","THA000053"
"3072","198","54","Phrae","帕","phrae","THA000054"
"3073","198","55","Nan","难","nan","THA000055"
"3074","198","56","Phayao","帕尧","phayao","THA000056"
"3075","198","57","Chiang Rai","清莱","chiang rai","THA000057"
"3076","198","58","Mae Hong Son","夜丰颂","mae hong son","THA000058"
"3077","198","60","Nakhon Sawan","北榄坡","nakhon sawan","THA000060"
"3078","198","61","Uthai Thani","乌泰他尼","uthai thani","THA000061"
"3079","198","62","Kamphaeng Phet","甘烹碧","kamphaeng phet","THA000062"
"3080","198","63","Tak","达","tak","THA000063"
"3081","198","64","Sukhothai","素可泰","sukhothai","THA000064"
"3082","198","65","Phitsanulok","彭世洛","phitsanulok","THA000065"
"3083","198","66","Phichit","披集","phichit","THA000066"
"3084","198","70","Ratchaburi","叻丕","ratchaburi","THA000070"
"3085","198","71","Kanchanaburi","北碧","kanchanaburi","THA000071"
"3086","198","72","Suphan Buri","素攀武里","suphan buri","THA000072"
"3087","198","73","Nakhon Pathom","佛统","nakhon pathom","THA000073"
"3088","198","74","Samut Sakhon","龙仔厝","samut sakhon","THA000074"
"3089","198","75","Samut Songkhram","夜功","samut songkhram","THA000075"
"3090","198","76","Phetchabun","碧差汶","phetchabun","THA000076"
"3091","198","77","Prachuap Khiri Khan","巴蜀","prachuap khiri khan","THA000077"
"3092","198","78","Phetchaburi","佛丕","phetchaburi","THA000078"
"3093","198","80","Nakhon Si Thammarat","洛坤","nakhon si thammarat","THA000080"
"3094","198","81","Krabi","甲米","krabi","THA000081"
"3095","198","82","Phangnga","攀牙","phangnga","THA000082"
"3096","198","83","Phuket","普吉","phuket","THA000083"
"3097","198","84","Surat Thani","素叻","surat thani","THA000084"
"3098","198","85","Ranong","罗勇","ranong","THA000085"
"3099","198","86","Chumphon","春蓬","chumphon","THA000086"
"3100","198","90","Songkhla","宋卡","songkhla","THA000090"
"3101","198","91","Satun","沙敦","satun","THA000091"
"3102","198","92","Trang","董里","trang","THA000092"
"3103","198","93","Phatthalung","博达伦","phatthalung","THA000093"
"3104","198","94","Pattani","北大年","pattani","THA000094"
"3105","198","95","Yala","也拉","yala","THA000095"
"3106","198","96","Narathiwat","陶公","narathiwat","THA000096"
"3107","199","DYU","Dushanbe","杜尚别","dushanbe","TJK000DYU"
"3108","199","ISF","Isfara","伊斯法拉","isfara","TJK000ISF"
"3109","199","KAN","Kanibadam","卡尼巴达姆","kanibadam","TJK000KAN"
"3110","199","KHO","Khorugh","霍罗格","khorugh","TJK000KHO"
"3111","199","KHU","Khujand","苦盏","khujand","TJK000KHU"
"3112","199","KLB","Kulob","库洛布","kulob","TJK000KLB"
"3113","199","KOF","Kofarnihon","科法尔尼洪","kofarnihon","TJK000KOF"
"3114","199","KTJ","Kurgan-Tjube","库尔干-秋别","kurgan-tjube","TJK000KTJ"
"3115","199","NUR","Nurek","努雷克","nurek","TJK000NUR"
"3116","199","PJK","Pendzhikent","彭吉肯特","pendzhikent","TJK000PJK"
"3117","199","RGU","Rogun","洛贡","rogun","TJK000RGU"
"3118","199","SBA","Sarband","萨班特","sarband","TJK000SBA"
"3119","199","TBS","Taboshar","塔博沙尔","taboshar","TJK000TBS"
"3120","199","TSZ","Tursunzade","图尔孙扎德","tursunzade","TJK000TSZ"
"3121","199","UTJ","Ura-Tjube","乌拉秋别","ura-tjube","TJK000UTJ"
"3122","200","A","Ahal","阿哈尔","ahal","TKM00000A"
"3123","200","B","Balkan","巴尔坎","balkan","TKM00000B"
"3124","200","D","Dashoguz","达沙古兹","dashoguz","TKM00000D"
"3125","200","L","Lebap","列巴普","lebap","TKM00000L"
"3126","200","M","Mary","马雷","mary","TKM00000M"
"3127","200","ASB","Ashgabat","阿什哈巴德市","ashgabat","TKM000ASB"
"3128","200","NEB","Nebitdag","涅比特达格","nebitdag","TKM000NEB"
"3129","201","AL","Aileu","阿伊莱乌","aileu","TLS0000AL"
"3130","201","AM","Ambeno","安贝诺","ambeno","TLS0000AM"
"3131","201","AN","Ainaro","阿伊纳罗","ainaro","TLS0000AN"
"3132","201","BA","Baucau","包考","baucau","TLS0000BA"
"3133","201","BO","Bobonaro","博博纳罗","bobonaro","TLS0000BO"
"3134","201","DI","Dili","帝力","dili","TLS0000DI"
"3135","201","ER","Ermera","埃尔梅拉","ermera","TLS0000ER"
"3136","201","KO","Kovalima","科瓦利马","kovalima","TLS0000KO"
"3137","201","LA","Lautem","劳滕","lautem","TLS0000LA"
"3138","201","LI","Liquica","利基卡","liquica","TLS0000LI"
"3139","201","MF","Manofahi","马努法伊","manofahi","TLS0000MF"
"3140","201","MT","Manatuto","马纳图托","manatuto","TLS0000MT"
"3141","201","VI","Viqueque","维克克","viqueque","TLS0000VI"
"3142","202","E","Eua","埃瓦","eua","TON00000E"
"3143","202","H","Haapai","哈派","haapai","TON00000H"
"3144","202","N","Niuas","纽阿斯","niuas","TON00000N"
"3145","202","T","Tongatapu","汤加塔布","tongatapu","TON00000T"
"3146","202","V","Vavau","瓦瓦乌","vavau","TON00000V"
"3147","203","AR","Ariana","艾尔亚奈","ariana","TUN0000AR"
"3148","203","BA","Ben Arous","本阿鲁斯","ben arous","TUN0000BA"
"3149","203","BI","Bizerte","比塞大","bizerte","TUN0000BI"
"3150","203","BJ","Beja","巴杰","beja","TUN0000BJ"
"3151","203","GB","Gabes","加贝斯","gabes","TUN0000GB"
"3152","203","GF","Gafsa","加夫萨","gafsa","TUN0000GF"
"3153","203","JE","Jendouba","坚杜拜","jendouba","TUN0000JE"
"3154","203","KB","Kebili","吉比利","kebili","TUN0000KB"
"3155","203","KR","Kairouan","凯鲁万","kairouan","TUN0000KR"
"3156","203","KS","Kasserine","卡塞林","kasserine","TUN0000KS"
"3157","203","LK","Le Kef","卡夫","le kef","TUN0000LK"
"3158","203","ME","Medenine","梅德宁","medenine","TUN0000ME"
"3159","203","MH","Mahdia","马赫迪耶","mahdia","TUN0000MH"
"3160","203","MN","Manouba","马努巴","manouba","TUN0000MN"
"3161","203","MO","Monastir","莫纳斯提尔","monastir","TUN0000MO"
"3162","203","NA","Nabeul","纳布勒","nabeul","TUN0000NA"
"3163","203","SD","Sidi Bouzid","西迪布济德","sidi bouzid","TUN0000SD"
"3164","203","SF","Sfax","斯法克斯","sfax","TUN0000SF"
"3165","203","SL","Siliana","锡勒亚奈","siliana","TUN0000SL"
"3166","203","SO","Sousse","苏塞","sousse","TUN0000SO"
"3167","203","TA","Tataouine","泰塔温","tataouine","TUN0000TA"
"3168","203","TO","Tozeur","托泽尔","tozeur","TUN0000TO"
"3169","203","TU","Tunis","突尼斯","tunis","TUN0000TU"
"3170","203","ZA","Zaghouan","宰格万","zaghouan","TUN0000ZA"
"3171","204","ADA","Adana","阿达纳","adana","TUR000ADA"
"3172","204","ADI","Adiyaman","阿德亚曼","adiyaman","TUR000ADI"
"3173","204","AFY","Afyon","阿菲永","afyon","TUR000AFY"
"3174","204","AGR","Agri","阿勒","agri","TUR000AGR"
"3175","204","AKS","Aksaray","阿克萨赖","aksaray","TUR000AKS"
"3176","204","AMA","Amasya","阿马西亚","amasya","TUR000AMA"
"3177","204","ANK","Ankara","安卡拉","ankara","TUR000ANK"
"3178","204","ANT","Antalya","安塔利亚","antalya","TUR000ANT"
"3179","204","ARD","Ardahan","阿尔达罕","ardahan","TUR000ARD"
"3180","204","ART","Artvin","阿尔特温","artvin","TUR000ART"
"3181","204","AYI","Aydin","艾登","aydin","TUR000AYI"
"3182","204","BAL","Balikesir","巴勒克埃西尔","balikesir","TUR000BAL"
"3183","204","BAR","Bartin","巴尔腾","bartin","TUR000BAR"
"3184","204","BAT","Batman","巴特曼","batman","TUR000BAT"
"3185","204","BAY","Bayburt","巴伊布尔特","bayburt","TUR000BAY"
"3186","204","BIL","Bilecik","比莱吉克","bilecik","TUR000BIL"
"3187","204","BIN","Bingol","宾格尔","bingol","TUR000BIN"
"3188","204","BIT","Bitlis","比特利斯","bitlis","TUR000BIT"
"3189","204","BOL","Bolu","博卢","bolu","TUR000BOL"
"3190","204","BRD","Burdur","布尔杜尔","burdur","TUR000BRD"
"3191","204","BRS","Bursa","布尔萨","bursa","TUR000BRS"
"3192","204","CKL","Canakkale","恰纳卡莱","canakkale","TUR000CKL"
"3193","204","CKR","Cankiri","昌克勒","cankiri","TUR000CKR"
"3194","204","COR","Corum","乔鲁姆","corum","TUR000COR"
"3195","204","DEN","Denizli","代尼兹利","denizli","TUR000DEN"
"3196","204","DIY","Diyarbakir","迪亚巴克尔","diyarbakir","TUR000DIY"
"3197","204","EDI","Edirne","埃迪尔内","edirne","TUR000EDI"
"3198","204","ELA","Elazig","埃拉泽","elazig","TUR000ELA"
"3199","204","ESK","Eskisehir","埃斯基谢希尔","eskisehir","TUR000ESK"
"3200","204","EZC","Erzincan","埃尔津詹","erzincan","TUR000EZC"
"3201","204","EZR","Erzurum","埃尔祖鲁姆","erzurum","TUR000EZR"
"3202","204","GAZ","Gaziantep","加济安泰普","gaziantep","TUR000GAZ"
"3203","204","GIR","Giresun","吉雷松","giresun","TUR000GIR"
"3204","204","GMS","Gumushane","居米什哈内","gumushane","TUR000GMS"
"3205","204","HKR","Hakkari","哈卡里","hakkari","TUR000HKR"
"3206","204","HTY","Hatay","哈塔伊","hatay","TUR000HTY"
"3207","204","ICE","Icel","伊切尔","icel","TUR000ICE"
"3208","204","IGD","Igdir","伊迪尔","igdir","TUR000IGD"
"3209","204","ISP","Isparta","伊斯帕尔塔","isparta","TUR000ISP"
"3210","204","IST","Istanbul","伊斯坦布尔","istanbul","TUR000IST"
"3211","204","IZM","Izmir","伊兹密尔","izmir","TUR000IZM"
"3212","204","KAH","Kahraman Maras","卡赫拉曼马拉什","kahraman maras","TUR000KAH"
"3213","204","KAS","Kastamonu","卡斯塔莫努","kastamonu","TUR000KAS"
"3214","204","KAY","Kayseri","开塞利","kayseri","TUR000KAY"
"3215","204","KLR","Kirklareli","柯克拉雷利","kirklareli","TUR000KLR"
"3216","204","KLS","Kilis","基利斯","kilis","TUR000KLS"
"3217","204","KOC","Kocaeli","科贾埃利","kocaeli","TUR000KOC"
"3218","204","KON","Konya","科尼亚","konya","TUR000KON"
"3219","204","KRB","Karabuk","卡拉比克","karabuk","TUR000KRB"
"3220","204","KRH","Kirsehir","克尔谢希尔","kirsehir","TUR000KRH"
"3221","204","KRK","Kirikkale","克勒克卡莱","kirikkale","TUR000KRK"
"3222","204","KRM","Karaman","卡拉曼","karaman","TUR000KRM"
"3223","204","KRS","Kars","卡尔斯","kars","TUR000KRS"
"3224","204","KUT","Kutahya","屈塔希亚","kutahya","TUR000KUT"
"3225","204","MAL","Malatya","马拉蒂亚","malatya","TUR000MAL"
"3226","204","MAN","Manisa","马尼萨","manisa","TUR000MAN"
"3227","204","MAR","Mardin","马尔丁","mardin","TUR000MAR"
"3228","204","MUG","Mugla","穆拉","mugla","TUR000MUG"
"3229","204","MUS","Mus","穆什","mus","TUR000MUS"
"3230","204","NEV","Nevsehir","内夫谢希尔","nevsehir","TUR000NEV"
"3231","204","NIG","Nigde","尼代","nigde","TUR000NIG"
"3232","204","ORD","Ordu","奥尔杜","ordu","TUR000ORD"
"3233","204","RIZ","Rize","里泽","rize","TUR000RIZ"
"3234","204","SAK","Sakarya","萨卡里亚","sakarya","TUR000SAK"
"3235","204","SAM","Samsun","萨姆松","samsun","TUR000SAM"
"3236","204","SII","Siirt","锡尔特","siirt","TUR000SII"
"3237","204","SIN","Sinop","锡诺普","sinop","TUR000SIN"
"3238","204","SIR","Sirnak","锡尔纳克","sirnak","TUR000SIR"
"3239","204","SIV","Sivas","锡瓦斯","sivas","TUR000SIV"
"3240","204","TEL","Tekirdag","泰基尔达","tekirdag","TUR000TEL"
"3241","204","TOK","Tokat","托卡特","tokat","TUR000TOK"
"3242","204","TRA","Trabzon","特拉布宗","trabzon","TUR000TRA"
"3243","204","TUN","Tunceli","通杰利","tunceli","TUR000TUN"
"3244","204","URF","Urfa","拉飞","urfa","TUR000URF"
"3245","204","USK","Usak","乌萨克","usak","TUR000USK"
"3246","204","VAN","Van","凡","van","TUR000VAN"
"3247","204","YOZ","Yozgat","约兹加特","yozgat","TUR000YOZ"
"3248","204","ZON","Zonguldak","宗古尔达克","zonguldak","TUR000ZON"
"3249","205","AR","Arusha","阿鲁沙","arusha","TZA0000AR"
"3250","205","DO","Dodoma","多多马","dodoma","TZA0000DO"
"3251","205","DS","Dar es Salaam","达累斯萨拉姆","dar es salaam","TZA0000DS"
"3252","205","IR","Iringa","伊林加","iringa","TZA0000IR"
"3253","205","KA","Kagera","卡盖拉","kagera","TZA0000KA"
"3254","205","KI","Kigoma","基戈马","kigoma","TZA0000KI"
"3255","205","KJ","Kilimanjaro","乞力马扎罗","kilimanjaro","TZA0000KJ"
"3256","205","LN","Lindi","林迪","lindi","TZA0000LN"
"3257","205","MB","Mbeya","姆贝亚","mbeya","TZA0000MB"
"3258","205","MM","Mjini Magharibi","桑给巴尔市和西","mjini magharibi","TZA0000MM"
"3259","205","MO","Morogoro","莫洛戈罗","morogoro","TZA0000MO"
"3260","205","MR","Mara","马腊","mara","TZA0000MR"
"3261","205","MT","Mtwara","姆特瓦拉","mtwara","TZA0000MT"
"3262","205","MW","Mwanza","姆万扎","mwanza","TZA0000MW"
"3263","205","MY","Manyara","曼亚拉","manyara","TZA0000MY"
"3264","205","PN","Kaskazini Pemba","奔巴北","kaskazini pemba","TZA0000PN"
"3265","205","PS","Kusini Pemba","奔巴南","kusini pemba","TZA0000PS"
"3266","205","PW","Littoral","滨海","littoral","TZA0000PW"
"3267","205","RK","Rukwa","鲁夸","rukwa","TZA0000RK"
"3268","205","RV","Ruvuma","鲁伍马","ruvuma","TZA0000RV"
"3269","205","SH","Shinyanga","欣延加","shinyanga","TZA0000SH"
"3270","205","SI","Singida","辛吉达","singida","TZA0000SI"
"3271","205","TB","Tabora","塔波拉","tabora","TZA0000TB"
"3272","205","TN","Tanga","坦噶","tanga","TZA0000TN"
"3273","205","UN","Kaskazini Unguja","桑给巴尔北","kaskazini unguja","TZA0000UN"
"3274","205","US","Kusini Unguja","桑给巴尔南","kusini unguja","TZA0000US"
"3275","205","ZN","Zanzibar","桑给巴尔","zanzibar","TZA0000ZN"
"3276","206","ADJ","Adjumani","阿朱马尼","adjumani","UGA000ADJ"
"3277","206","APC","Apac","阿帕克","apac","UGA000APC"
"3278","206","ARU","Arua","阿鲁阿","arua","UGA000ARU"
"3279","206","BSH","Bushenyi","布谢尼","bushenyi","UGA000BSH"
"3280","206","BUG","Bugiri","布吉里","bugiri","UGA000BUG"
"3281","206","BUN","Bundibugyo","本迪布焦","bundibugyo","UGA000BUN"
"3282","206","BUS","Busia","布西亚","busia","UGA000BUS"
"3283","206","GUL","Gulu","古卢","gulu","UGA000GUL"
"3284","206","HOI","Hoima","霍伊马","hoima","UGA000HOI"
"3285","206","IGA","Iganga","伊甘加","iganga","UGA000IGA"
"3286","206","JIN","Jinja","金贾","jinja","UGA000JIN"
"3287","206","KAB","Kaberamaido","卡贝拉马伊多","kaberamaido","UGA000KAB"
"3288","206","KAL","Kalangala","卡兰加拉","kalangala","UGA000KAL"
"3289","206","KAM","Kamwenge","卡姆文盖","kamwenge","UGA000KAM"
"3290","206","KAN","Kanungu","卡农古","kanungu","UGA000KAN"
"3291","206","KAR","Kabarole","卡巴罗莱","kabarole","UGA000KAR"
"3292","206","KAS","Kasese","卡塞塞","kasese","UGA000KAS"
"3293","206","KAY","Kayunga","卡永加","kayunga","UGA000KAY"
"3294","206","KBA","Kibaale","基巴莱","kibaale","UGA000KBA"
